"","haul_join","fish_length","frequency","sex","survey","haul_num","cruise_join","catch_join","vessel","cruise","haul","start_lat","start_lon","end_lat","end_lon","stratum","stratum_area","stratum_min_depth","stratum_max_depth","stratum_descr","stratum_area_name","stratum_type","domain","density","gear_perf","satisf_gear_perf","gear_perf_note","gear_depth","bottom_depth","surface_temp","gear_temp","distance_fished","net_width","species_code","common_name","scient_name","weight","num_of_fish","effort_km2","weight_cpue","num_cpue","download_date"
"69",-19582,790,1,"Female","NBS",2019,-729,-570649,162,201902,17,65.33323,-168.3589,65.3368,-168.41667,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",50,53,10.6,3.9,2.725,16.679,21720,"Pacific cod","Gadus macrocephalus",178.57,61,0.045450275,3928.909121,1342.126093,"4-Oct-19"
"70",-19583,610,1,"Female","NBS",2019,-729,-570701,162,201902,18,65.23569,-168.89503,65.21224,-168.91384,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,2.4,"Y","Belly damaged",50,53,7.5,2.1,2.751,15.11,21720,"Pacific cod","Gadus macrocephalus",130.5,36,0.04156761,3139.463635,866.0589339,"4-Oct-19"
"71",-19583,620,1,"Male","NBS",2019,-729,-570701,162,201902,18,65.23569,-168.89503,65.21224,-168.91384,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,2.4,"Y","Belly damaged",50,53,7.5,2.1,2.751,15.11,21720,"Pacific cod","Gadus macrocephalus",130.5,36,0.04156761,3139.463635,866.0589339,"4-Oct-19"
"72",-19583,740,1,"Male","NBS",2019,-729,-570701,162,201902,18,65.23569,-168.89503,65.21224,-168.91384,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,2.4,"Y","Belly damaged",50,53,7.5,2.1,2.751,15.11,21720,"Pacific cod","Gadus macrocephalus",130.5,36,0.04156761,3139.463635,866.0589339,"4-Oct-19"
"73",-19583,890,1,"Female","NBS",2019,-729,-570701,162,201902,18,65.23569,-168.89503,65.21224,-168.91384,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,2.4,"Y","Belly damaged",50,53,7.5,2.1,2.751,15.11,21720,"Pacific cod","Gadus macrocephalus",130.5,36,0.04156761,3139.463635,866.0589339,"4-Oct-19"
"74",-19730,470,1,"Female","NBS",2019,-729,-570735,162,201902,19,65.00346,-169.92351,65.01992,-169.88152,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",47,50,3.9,2.8,2.699,16.411,21720,"Pacific cod","Gadus macrocephalus",98.3,25,0.044293289,2219.297826,564.4195896,"4-Oct-19"
"75",-19730,580,2,"Male","NBS",2019,-729,-570735,162,201902,19,65.00346,-169.92351,65.01992,-169.88152,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",47,50,3.9,2.8,2.699,16.411,21720,"Pacific cod","Gadus macrocephalus",98.3,25,0.044293289,2219.297826,564.4195896,"4-Oct-19"
"76",-19730,680,1,"Male","NBS",2019,-729,-570735,162,201902,19,65.00346,-169.92351,65.01992,-169.88152,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",47,50,3.9,2.8,2.699,16.411,21720,"Pacific cod","Gadus macrocephalus",98.3,25,0.044293289,2219.297826,564.4195896,"4-Oct-19"
"77",-19730,710,1,"Male","NBS",2019,-729,-570735,162,201902,19,65.00346,-169.92351,65.01992,-169.88152,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",47,50,3.9,2.8,2.699,16.411,21720,"Pacific cod","Gadus macrocephalus",98.3,25,0.044293289,2219.297826,564.4195896,"4-Oct-19"
"78",-19730,740,1,"Female","NBS",2019,-729,-570735,162,201902,19,65.00346,-169.92351,65.01992,-169.88152,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",47,50,3.9,2.8,2.699,16.411,21720,"Pacific cod","Gadus macrocephalus",98.3,25,0.044293289,2219.297826,564.4195896,"4-Oct-19"
"79",-19730,760,3,"Male","NBS",2019,-729,-570735,162,201902,19,65.00346,-169.92351,65.01992,-169.88152,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",47,50,3.9,2.8,2.699,16.411,21720,"Pacific cod","Gadus macrocephalus",98.3,25,0.044293289,2219.297826,564.4195896,"4-Oct-19"
"80",-19731,540,2,"Male","NBS",2019,-729,-570776,162,201902,20,65.00613,-169.14027,65.01885,-169.08951,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",46,49,4.7,2.3,2.784,17.272,21720,"Pacific cod","Gadus macrocephalus",150.1,33,0.048085248,3121.539479,686.2811647,"4-Oct-19"
"81",-19731,780,1,"Female","NBS",2019,-729,-570776,162,201902,20,65.00613,-169.14027,65.01885,-169.08951,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",46,49,4.7,2.3,2.784,17.272,21720,"Pacific cod","Gadus macrocephalus",150.1,33,0.048085248,3121.539479,686.2811647,"4-Oct-19"
"82",-19732,180,1,"Female","NBS",2019,-729,-570826,162,201902,21,65.01327,-168.35982,64.98721,-168.36314,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",42,45,10.8,3.7,2.901,15.222,21720,"Pacific cod","Gadus macrocephalus",259.4,86,0.044159022,5874.224298,1947.506899,"4-Oct-19"
"83",-19732,270,2,"Female","NBS",2019,-729,-570826,162,201902,21,65.01327,-168.35982,64.98721,-168.36314,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",42,45,10.8,3.7,2.901,15.222,21720,"Pacific cod","Gadus macrocephalus",259.4,86,0.044159022,5874.224298,1947.506899,"4-Oct-19"
"84",-19732,560,2,"Male","NBS",2019,-729,-570826,162,201902,21,65.01327,-168.35982,64.98721,-168.36314,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",42,45,10.8,3.7,2.901,15.222,21720,"Pacific cod","Gadus macrocephalus",259.4,86,0.044159022,5874.224298,1947.506899,"4-Oct-19"
"85",-19732,580,1,"Female","NBS",2019,-729,-570826,162,201902,21,65.01327,-168.35982,64.98721,-168.36314,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",42,45,10.8,3.7,2.901,15.222,21720,"Pacific cod","Gadus macrocephalus",259.4,86,0.044159022,5874.224298,1947.506899,"4-Oct-19"
"86",-19732,720,1,"Female","NBS",2019,-729,-570826,162,201902,21,65.01327,-168.35982,64.98721,-168.36314,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",42,45,10.8,3.7,2.901,15.222,21720,"Pacific cod","Gadus macrocephalus",259.4,86,0.044159022,5874.224298,1947.506899,"4-Oct-19"
"87",-19732,770,1,"Female","NBS",2019,-729,-570826,162,201902,21,65.01327,-168.35982,64.98721,-168.36314,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",42,45,10.8,3.7,2.901,15.222,21720,"Pacific cod","Gadus macrocephalus",259.4,86,0.044159022,5874.224298,1947.506899,"4-Oct-19"
"88",-19732,800,1,"Male","NBS",2019,-729,-570826,162,201902,21,65.01327,-168.35982,64.98721,-168.36314,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",42,45,10.8,3.7,2.901,15.222,21720,"Pacific cod","Gadus macrocephalus",259.4,86,0.044159022,5874.224298,1947.506899,"4-Oct-19"
"89",-19732,800,1,"Female","NBS",2019,-729,-570826,162,201902,21,65.01327,-168.35982,64.98721,-168.36314,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",42,45,10.8,3.7,2.901,15.222,21720,"Pacific cod","Gadus macrocephalus",259.4,86,0.044159022,5874.224298,1947.506899,"4-Oct-19"
"90",-19733,720,1,"Female","NBS",2019,-729,-570857,162,201902,22,64.67403,-168.36262,64.65217,-168.33583,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",37,41,9.2,2.1,2.746,14.056,21720,"Pacific cod","Gadus macrocephalus",20.2,5,0.038597776,523.3462156,129.5411425,"4-Oct-19"
"91",-19739,650,1,"Male","NBS",2019,-729,-570931,162,201902,23,64.32949,-168.34927,64.33005,-168.29321,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",37,40,11.3,3.4,2.718,14.294,21720,"Pacific cod","Gadus macrocephalus",109.52,36,0.038851092,2818.968383,926.6148812,"4-Oct-19"
"92",-19739,710,1,"Female","NBS",2019,-729,-570931,162,201902,23,64.32949,-168.34927,64.33005,-168.29321,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",37,40,11.3,3.4,2.718,14.294,21720,"Pacific cod","Gadus macrocephalus",109.52,36,0.038851092,2818.968383,926.6148812,"4-Oct-19"
"93",-19739,850,1,"Female","NBS",2019,-729,-570931,162,201902,23,64.32949,-168.34927,64.33005,-168.29321,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",37,40,11.3,3.4,2.718,14.294,21720,"Pacific cod","Gadus macrocephalus",109.52,36,0.038851092,2818.968383,926.6148812,"4-Oct-19"
"94",-19740,160,1,"Female","NBS",2019,-729,-570989,162,201902,24,64.32765,-167.63153,64.30839,-167.59449,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",28,31,8.6,5.5,2.794,14.004,21720,"Pacific cod","Gadus macrocephalus",63.39,85,0.039127176,1620.101589,2172.40314,"4-Oct-19"
"95",-19740,240,3,"Male","NBS",2019,-729,-570989,162,201902,24,64.32765,-167.63153,64.30839,-167.59449,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",28,31,8.6,5.5,2.794,14.004,21720,"Pacific cod","Gadus macrocephalus",63.39,85,0.039127176,1620.101589,2172.40314,"4-Oct-19"
"96",-19740,450,1,"Female","NBS",2019,-729,-570989,162,201902,24,64.32765,-167.63153,64.30839,-167.59449,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",28,31,8.6,5.5,2.794,14.004,21720,"Pacific cod","Gadus macrocephalus",63.39,85,0.039127176,1620.101589,2172.40314,"4-Oct-19"
"97",-19740,670,1,"Female","NBS",2019,-729,-570989,162,201902,24,64.32765,-167.63153,64.30839,-167.59449,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",28,31,8.6,5.5,2.794,14.004,21720,"Pacific cod","Gadus macrocephalus",63.39,85,0.039127176,1620.101589,2172.40314,"4-Oct-19"
"98",-19740,700,1,"Female","NBS",2019,-729,-570989,162,201902,24,64.32765,-167.63153,64.30839,-167.59449,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",28,31,8.6,5.5,2.794,14.004,21720,"Pacific cod","Gadus macrocephalus",63.39,85,0.039127176,1620.101589,2172.40314,"4-Oct-19"
"99",-19740,760,1,"Female","NBS",2019,-729,-570989,162,201902,24,64.32765,-167.63153,64.30839,-167.59449,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",28,31,8.6,5.5,2.794,14.004,21720,"Pacific cod","Gadus macrocephalus",63.39,85,0.039127176,1620.101589,2172.40314,"4-Oct-19"
"100",-19741,210,3,"Female","NBS",2019,-729,-571034,162,201902,25,64.00734,-167.54238,63.99654,-167.59471,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,4,2.833,14.736,21720,"Pacific cod","Gadus macrocephalus",62.6,40,0.041747088,1499.505786,958.1506619,"4-Oct-19"
"101",-19741,270,1,"Male","NBS",2019,-729,-571034,162,201902,25,64.00734,-167.54238,63.99654,-167.59471,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,4,2.833,14.736,21720,"Pacific cod","Gadus macrocephalus",62.6,40,0.041747088,1499.505786,958.1506619,"4-Oct-19"
"102",-19741,310,1,"Female","NBS",2019,-729,-571034,162,201902,25,64.00734,-167.54238,63.99654,-167.59471,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,4,2.833,14.736,21720,"Pacific cod","Gadus macrocephalus",62.6,40,0.041747088,1499.505786,958.1506619,"4-Oct-19"
"103",-19741,590,1,"Female","NBS",2019,-729,-571034,162,201902,25,64.00734,-167.54238,63.99654,-167.59471,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,4,2.833,14.736,21720,"Pacific cod","Gadus macrocephalus",62.6,40,0.041747088,1499.505786,958.1506619,"4-Oct-19"
"104",-19741,720,1,"Female","NBS",2019,-729,-571034,162,201902,25,64.00734,-167.54238,63.99654,-167.59471,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,4,2.833,14.736,21720,"Pacific cod","Gadus macrocephalus",62.6,40,0.041747088,1499.505786,958.1506619,"4-Oct-19"
"105",-19754,180,1,"Female","NBS",2019,-729,-571100,162,201902,27,63.95853,-169.0653,63.95821,-169.00879,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,3.1,2.777,16.638,21720,"Pacific cod","Gadus macrocephalus",247.9,91,0.046203726,5365.368152,1969.538128,"4-Oct-19"
"106",-19754,350,1,"Female","NBS",2019,-729,-571100,162,201902,27,63.95853,-169.0653,63.95821,-169.00879,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,3.1,2.777,16.638,21720,"Pacific cod","Gadus macrocephalus",247.9,91,0.046203726,5365.368152,1969.538128,"4-Oct-19"
"107",-19754,550,1,"Male","NBS",2019,-729,-571100,162,201902,27,63.95853,-169.0653,63.95821,-169.00879,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,3.1,2.777,16.638,21720,"Pacific cod","Gadus macrocephalus",247.9,91,0.046203726,5365.368152,1969.538128,"4-Oct-19"
"108",-19754,620,1,"Female","NBS",2019,-729,-571100,162,201902,27,63.95853,-169.0653,63.95821,-169.00879,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,3.1,2.777,16.638,21720,"Pacific cod","Gadus macrocephalus",247.9,91,0.046203726,5365.368152,1969.538128,"4-Oct-19"
"109",-19754,650,1,"Female","NBS",2019,-729,-571100,162,201902,27,63.95853,-169.0653,63.95821,-169.00879,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,3.1,2.777,16.638,21720,"Pacific cod","Gadus macrocephalus",247.9,91,0.046203726,5365.368152,1969.538128,"4-Oct-19"
"110",-19754,720,1,"Male","NBS",2019,-729,-571100,162,201902,27,63.95853,-169.0653,63.95821,-169.00879,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,3.1,2.777,16.638,21720,"Pacific cod","Gadus macrocephalus",247.9,91,0.046203726,5365.368152,1969.538128,"4-Oct-19"
"111",-19754,740,2,"Male","NBS",2019,-729,-571100,162,201902,27,63.95853,-169.0653,63.95821,-169.00879,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,3.1,2.777,16.638,21720,"Pacific cod","Gadus macrocephalus",247.9,91,0.046203726,5365.368152,1969.538128,"4-Oct-19"
"112",-19754,760,2,"Male","NBS",2019,-729,-571100,162,201902,27,63.95853,-169.0653,63.95821,-169.00879,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.7,3.1,2.777,16.638,21720,"Pacific cod","Gadus macrocephalus",247.9,91,0.046203726,5365.368152,1969.538128,"4-Oct-19"
"113",-19755,600,1,"Female","NBS",2019,-729,-571151,162,201902,28,63.67969,-168.99857,63.65536,-169.01712,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",33,36,10.4,6.3,2.857,14.998,21720,"Pacific cod","Gadus macrocephalus",206.3,57,0.042849286,4814.549302,1330.243869,"4-Oct-19"
"114",-19755,610,1,"Female","NBS",2019,-729,-571151,162,201902,28,63.67969,-168.99857,63.65536,-169.01712,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",33,36,10.4,6.3,2.857,14.998,21720,"Pacific cod","Gadus macrocephalus",206.3,57,0.042849286,4814.549302,1330.243869,"4-Oct-19"
"115",-19755,670,1,"Female","NBS",2019,-729,-571151,162,201902,28,63.67969,-168.99857,63.65536,-169.01712,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",33,36,10.4,6.3,2.857,14.998,21720,"Pacific cod","Gadus macrocephalus",206.3,57,0.042849286,4814.549302,1330.243869,"4-Oct-19"
"116",-19755,680,1,"Male","NBS",2019,-729,-571151,162,201902,28,63.67969,-168.99857,63.65536,-169.01712,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",33,36,10.4,6.3,2.857,14.998,21720,"Pacific cod","Gadus macrocephalus",206.3,57,0.042849286,4814.549302,1330.243869,"4-Oct-19"
"117",-19756,360,2,"Female","NBS",2019,-729,-571174,162,201902,29,63.64422,-169.75133,63.6681,-169.75784,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,4.1,"Y","Caught large rock",36,39,10.2,7.2,2.674,15.017,21720,"Pacific cod","Gadus macrocephalus",66.485,24,0.040155458,1655.690243,597.6771576,"4-Oct-19"
"118",-19757,490,1,"Female","NBS",2019,-729,-571223,162,201902,30,63.97691,-169.76691,64,-169.78813,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.8,3.3,2.77,14.726,21720,"Pacific cod","Gadus macrocephalus",342.8,129,0.04079102,8403.810447,3162.460757,"4-Oct-19"
"119",-19757,560,4,"Female","NBS",2019,-729,-571223,162,201902,30,63.97691,-169.76691,64,-169.78813,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.8,3.3,2.77,14.726,21720,"Pacific cod","Gadus macrocephalus",342.8,129,0.04079102,8403.810447,3162.460757,"4-Oct-19"
"120",-19757,740,2,"Female","NBS",2019,-729,-571223,162,201902,30,63.97691,-169.76691,64,-169.78813,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.8,3.3,2.77,14.726,21720,"Pacific cod","Gadus macrocephalus",342.8,129,0.04079102,8403.810447,3162.460757,"4-Oct-19"
"121",-19757,760,1,"Female","NBS",2019,-729,-571223,162,201902,30,63.97691,-169.76691,64,-169.78813,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.8,3.3,2.77,14.726,21720,"Pacific cod","Gadus macrocephalus",342.8,129,0.04079102,8403.810447,3162.460757,"4-Oct-19"
"122",-19757,800,1,"Male","NBS",2019,-729,-571223,162,201902,30,63.97691,-169.76691,64,-169.78813,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",32,35,8.8,3.3,2.77,14.726,21720,"Pacific cod","Gadus macrocephalus",342.8,129,0.04079102,8403.810447,3162.460757,"4-Oct-19"
"123",-19758,690,2,"Female","NBS",2019,-729,-571275,162,201902,31,64.29052,-169.82172,64.31613,-169.82754,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",35,39,8.9,2.6,2.86,15.118,21720,"Pacific cod","Gadus macrocephalus",198.8,44,0.04323748,4597.86278,1017.635625,"4-Oct-19"
"124",-19758,760,4,"Male","NBS",2019,-729,-571275,162,201902,31,64.29052,-169.82172,64.31613,-169.82754,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",35,39,8.9,2.6,2.86,15.118,21720,"Pacific cod","Gadus macrocephalus",198.8,44,0.04323748,4597.86278,1017.635625,"4-Oct-19"
"125",-19758,850,1,"Female","NBS",2019,-729,-571275,162,201902,31,64.29052,-169.82172,64.31613,-169.82754,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",35,39,8.9,2.6,2.86,15.118,21720,"Pacific cod","Gadus macrocephalus",198.8,44,0.04323748,4597.86278,1017.635625,"4-Oct-19"
"126",-19765,750,1,"Female","NBS",2019,-729,-571286,162,201902,32,64.31723,-169.07303,64.34192,-169.08004,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,0,"Y","Good performance",37,40,8.8,2.4,2.764,14.491,21720,"Pacific cod","Gadus macrocephalus",56.3,14,0.040053124,1405.633179,349.5357815,"4-Oct-19"
"127",-19766,530,2,"Male","NBS",2019,-729,-571323,162,201902,33,64.65492,-169.11008,64.66534,-169.13103,71,NA,NA,NA,"<50 m, Norton Sound and N of St. Lawrence Island to Bering Strait. Omits AA-10",NA,NA,NA,NA,1.12,"Y","Hauled back early due to hang(s)",41,44,8.4,2.2,1.533,16.345,21720,"Pacific cod","Gadus macrocephalus",199,50,0.025056885,7941.928935,1995.459531,"4-Oct-19"
